date,confirmed,deaths,country,new_cases,new_deaths,new_cases_7day_avg,growth_rate,case_fatality_rate,retail_recreation,grocery_pharmacy,transit,workplaces,residential
2021-03-03,11156923,157435,India,17407.0,89.0,15715.57142857143,0.1562635216826313,1.4110969485045295,-11.960191082802549,31.743150684931507,1.3338582677165354,-7.1225710014947685,7.359621451104101
2021-03-04,11173761,157548,India,16838.0,113.0,15752.857142857143,0.1509197473174239,1.409981831542665,-13.043062200956935,29.64505119453925,-0.752755905511811,-7.58744394618834,8.081889763779527
2021-03-05,11192045,157656,India,18284.0,108.0,16009.42857142857,0.1636333549643653,1.4086433712516344,-12.671974522292992,31.546848381601365,0.0551181102362204,-7.352765321375187,8.151419558359622
2021-03-06,11210799,157756,India,18754.0,100.0,16295.42857142857,0.167565444920914,1.4071789173991969,-12.57753164556962,31.285470085470084,-0.9669291338582676,-2.687593423019432,7.272583201267829
2021-03-07,11229398,157853,India,18599.0,97.0,16736.714285714286,0.1659025373659917,1.4057120426224097,-13.655555555555557,28.12824956672444,-1.6777251184834123,-8.085329341317365,8.070512820512821
2021-03-08,11244786,157930,India,15388.0,77.0,17179.85714285714,0.1370331695430104,1.404473148710878,-11.730891719745223,31.39145299145299,-0.368503937007874,-8.535127055306427,7.3107255520504735
2021-03-09,11262707,158063,India,17921.0,133.0,17598.714285714286,0.1593716412211065,1.4034192667890588,-12.370429252782191,30.26153846153846,-0.0581761006289308,-9.29745889387145,7.3511811023622045
2021-03-10,11285561,158189,India,22854.0,126.0,18376.85714285714,0.2029174691306368,1.4016937217387777,-10.444267515923569,35.92649572649572,4.738170347003154,-7.312406576980568,6.968454258675079
2021-03-11,11308846,158306,India,23285.0,117.0,19297.85714285714,0.2063255871816993,1.399842212017035,-15.947452229299364,26.38671209540034,-4.686614173228347,-26.74439461883408,10.861417322834646
2021-03-12,11333728,158446,India,24882.0,140.0,20240.42857142857,0.2200224496823111,1.3980042577340837,-13.705882352941176,29.2793867120954,-0.0600315955766192,-8.28101644245142,7.667192429022082
2021-03-13,11359048,158607,India,25320.0,161.0,21178.42857142857,0.2234039849906333,1.3963053946070128,-13.164817749603804,29.263247863247862,-1.8722397476340693,-11.336322869955158,8.596825396825396
2021-03-14,11385339,158725,India,26291.0,118.0,22277.285714285717,0.2314542556735466,1.3941174698443324,-13.246835443037977,28.8659793814433,0.8280757097791798,-7.922155688622754,7.855769230769231
2021-03-15,11409831,158856,India,24492.0,131.0,23577.85714285714,0.2151187593096626,1.3922730319143202,-11.212121212121213,31.471890971039183,1.3559055118110237,-10.004484304932737,7.324409448818898
2021-03-16,11438734,159044,India,28903.0,188.0,25146.714285714286,0.2533166354523608,1.3903986227846543,-14.347133757961783,27.168654173764907,-1.1637795275590552,-10.286995515695068,8.025196850393701
2021-03-17,11474605,159216,India,35871.0,172.0,27006.285714285717,0.3135923958018427,1.3875510311683932,-12.564593301435409,31.761986301369863,1.1606299212598423,-4.84304932735426,8.011023622047244
2021-03-18,11514331,159370,India,39726.0,154.0,29355.0,0.3462079958307829,1.3841012560781862,-12.957006369426752,30.03747870528109,-0.3228346456692913,-5.71898355754858,8.588697017268446
2021-03-19,11555284,159558,India,40953.0,188.0,31650.85714285714,0.3556698170306127,1.3808228339519824,-11.880573248407645,33.26450511945392,0.8330708661417323,-3.971599402092676,8.570754716981131
2021-03-20,11599130,159755,India,43846.0,197.0,34297.42857142857,0.3794454554297388,1.37730157348008,-11.594294770206025,32.65299145299145,0.6456692913385826,-1.25,7.82753164556962
2021-03-21,11646081,159967,India,46951.0,212.0,37248.857142857145,0.4047803585268905,1.3735693577951245,-13.261904761904765,29.71896551724138,-0.5110410094637224,-6.097305389221557,8.92
2021-03-22,11686796,160166,India,40715.0,199.0,39566.42857142857,0.3496025830491911,1.3704868297521406,-11.920508744038155,32.582905982905984,-0.7433070866141732,-6.783258594917788,8.564668769716087
2021-03-23,11734058,160441,India,47262.0,275.0,42189.142857142855,0.4044051081237398,1.3673104394063844,-12.105095541401274,30.793162393162397,0.2712933753943217,-7.533632286995516,8.461417322834645
2021-03-24,11787534,160692,India,53476.0,251.0,44704.142857142855,0.4557332169314421,1.3632367889670562,-9.093799682034977,36.43493150684932,4.093059936908517,-5.142002989536622,8.10236220472441
2021-03-25,11846652,160949,India,59118.0,257.0,47474.42857142857,0.5015298365205201,1.3586032576967737,-9.322734499205088,35.9045996592845,3.85984251968504,-6.300448430493273,8.6436420722135
2021-03-26,11908910,161240,India,62258.0,291.0,50518.0,0.5255324457914323,1.353944231671916,-10.812101910828025,35.534246575342465,2.4612954186413902,-7.720478325859491,9.39937106918239
2021-03-27,11971624,161552,India,62714.0,312.0,53213.42857142857,0.5266141065807028,1.3494576842707389,-7.109350237717908,42.436860068259385,8.386435331230285,-7.95067264573991,8.044374009508717
2021-03-28,12039644,161843,India,68020.0,291.0,56223.28571428572,0.5681768822676014,1.3442507104030652,-13.765079365079366,35.28915662650602,-1.7539432176656151,-11.31437125748503,9.783653846153848
2021-03-29,12095855,162114,India,56211.0,271.0,58437.0,0.466882575597749,1.3402442406923696,-39.761146496815286,-10.806228373702425,-34.7397476340694,-55.04484304932736,20.59651898734177
2021-03-30,12149335,162468,India,53480.0,354.0,59325.28571428572,0.44213492969285,1.3372583766930453,-17.576677316293928,24.42955326460481,-5.148031496062992,-21.99252615844544,9.581102362204724
2021-03-31,12221665,162927,India,72330.0,459.0,62018.71428571428,0.5953412264951163,1.3330998681439885,-11.2202852614897,34.58532423208191,3.5330188679245285,-11.624813153961137,7.954330708661417
2021-04-01,12303131,163396,India,81466.0,469.0,65211.28571428572,0.6665703895500252,1.3280846964890485,-12.354531001589825,32.47108843537415,0.3275590551181102,-13.328849028400596,9.65566037735849
2021-04-02,12392260,164110,India,89129.0,714.0,69050.0,0.7244416075875337,1.3242943579298692,-12.925396825396826,34.00511073253833,-3.194006309148265,-26.097159940209263,12.740095087163231
2021-04-03,12485509,164623,India,93249.0,513.0,73412.14285714286,0.7524777562768925,1.318512525200214,-10.931854199683045,36.83304940374787,-0.2908805031446541,-5.9192825112107625,9.082539682539682
2021-04-04,12589067,165101,India,103558.0,478.0,78489.0,0.8294255364358794,1.3114633514938,-15.57052297939778,29.07401032702237,-1.9352290679304895,-9.480538922155688,10.109149277688603
2021-04-05,12686049,165547,India,96982.0,446.0,84313.42857142857,0.7703668587989876,1.3049531812465804,-9.933227344992051,38.75298126064736,1.55748031496063,-11.06268656716418,8.878930817610064
2021-04-06,12801785,166177,India,115736.0,630.0,93207.14285714286,0.9123092619301776,1.2980767916349163,-15.238853503184714,30.18353344768439,-2.059748427672956,-15.439461883408072,9.850393700787402
2021-04-07,12928574,166862,India,126789.0,685.0,100987.0,0.9904009479928088,1.290645047164521,-12.785714285714286,35.95384615384615,0.4638364779874214,-10.52914798206278,9.753943217665617
2021-04-08,13060542,167642,India,131968.0,780.0,108201.57142857143,1.020746758304503,1.2835761333641438,-14.304761904761904,33.12393887945671,-2.520440251572327,-10.411061285500748,10.747252747252746
2021-04-09,13205926,168436,India,145384.0,794.0,116238.0,1.1131544157968245,1.275457699823549,-12.748019017432648,36.98634812286689,-1.941640378548896,-8.926756352765322,10.541732283464569
2021-04-10,13358805,169275,India,152879.0,839.0,124756.57142857143,1.157654525703089,1.2671417840143635,-21.25474683544304,22.447457627118645,-12.81259842519685,-18.13004484304933,14.003179650238474
2021-04-11,13527717,170179,India,161401.5,904.0,133019.92857142858,1.2644244750933842,1.2580023665486202,-23.52857142857143,19.50953206239168,-14.66403785488959,-14.353293413173652,13.6016
2021-04-12,13689453,171058,India,161401.5,879.0,142222.7142857143,1.195589765811933,1.249560519328274,-13.160828025477707,39.72478632478632,-5.092913385826772,-14.674140508221226,11.469291338582677
2021-04-13,13873825,172085,India,161401.5,1027.0,148746.35714285713,1.346817875045847,1.240357291518381,-17.53565768621236,32.18119658119658,-8.629337539432177,-24.798206278026907,13.690251572327044
2021-04-14,14074564,173123,India,161401.5,1038.0,153691.0,1.4468900969992091,1.2300416552867997,-22.02225755166932,24.951972555746146,-12.804416403785488,-33.34977578475336,15.832807570977918
2021-04-15,14291917,174308,India,161401.5,1185.0,157895.7857142857,1.5442965053837463,1.2196264503915044,-22.5818759936407,22.60068846815835,-13.620472440944882,-22.09865470852018,14.43464566929134
2021-04-16,14526609,175649,India,161401.5,1341.0,160184.0,1.6421310031397462,1.209153492050347,-24.04120443740095,24.503424657534246,-14.088467614533965,-18.84005979073244,15.1198738170347
2021-04-17,14788003,177150,India,161401.5,1501.0,161401.5,1.7994151284721704,1.197930511645149,-31.380726698262244,12.548717948717949,-22.85488958990536,-21.499252615844544,17.49206349206349
2021-04-18,15061805,178769,India,161401.5,1619.0,161401.5,1.8515143660709388,1.1869028977602618,-41.71656050955414,-6.153713298791019,-31.240944881889764,-26.95059880239521,19.52572347266881
2021-04-19,15320972,180530,India,161401.5,1761.0,161401.5,1.7206901828831225,1.1783194956560197,-25.909523809523808,24.40582191780822,-17.810725552050474,-23.62929745889387,16.287519747235386
2021-04-20,15616130,182553,India,161401.5,2023.0,161401.5,1.9264965695388048,1.1690028195205855,-28.2,19.19931271477663,-18.738993710691823,-27.05680119581465,17.184542586750787
2021-04-21,15930774,184657,India,161401.5,2104.0,161401.5,2.0148653987895893,1.1591213333388573,-31.56031746031746,14.736752136752136,-23.296062992125982,-35.2017937219731,19.472353870458136
2021-04-22,16263695,186920,India,161401.5,2263.0,161401.5,2.0897980223685275,1.149308321386991,-32.63795853269537,12.606473594548552,-24.4251968503937,-28.739910313901344,18.235015772870664
2021-04-23,16610481,189544,India,161401.5,2624.0,161401.5,2.132270680186754,1.141110844412031,-32.43809523809524,17.502546689303905,-23.89937106918239,-29.1390134529148,19.153238546603475
2021-04-24,16960172,192311,India,161401.5,2767.0,161401.5,2.105243069120033,1.1338976986789993,-47.598101265822784,-10.892491467576791,-39.30393700787402,-39.517189835575486,23.68362480127186
2021-04-25,17313163,195123,India,161401.5,2812.0,161401.5,2.081293751030344,1.1270210994952223,-54.60254372019078,-24.05344827586207,-45.86908517350157,-38.42128935532234,23.463768115942027
2021-04-26,17636186,197894,India,161401.5,2771.0,161401.5,1.8657653717001343,1.1220906833257485,-33.01746031746032,16.727739726027398,-26.048818897637798,-32.596412556053814,19.332278481012654
2021-04-27,17997113,201187,India,161401.5,3293.0,161401.5,2.046513911794756,1.117884851864852,-35.90143084260731,10.299829642248724,-27.48270440251572,-33.91778774289985,19.767772511848342
2021-04-28,18376421,204832,India,161401.5,3645.0,161401.5,2.107604703043209,1.1146457735159638,-37.791068580542266,7.759795570698467,-28.58176100628931,-33.95216741405082,20.541864139020536
2021-04-29,18762976,208330,India,161401.5,3498.0,161401.5,2.10353800666625,1.1103249292649524,-40.271132376395535,2.721367521367521,-31.885400313971743,-35.63826606875934,21.72870662460568
2021-04-30,19164969,211853,India,161401.5,3523.0,161401.5,2.142479956271326,1.1054179111899425,-37.04444444444445,12.69047619047619,-28.19309262166405,-34.195814648729446,20.97151898734177
2021-05-01,19557457,215542,India,161401.5,3689.0,161401.5,2.04794487275195,1.102096249016424,-54.07936507936508,-17.80789022298456,-45.23427672955975,-46.97608370702541,26.05396825396825
2021-05-02,19925517,218959,India,161401.5,3417.0,161401.5,1.8819420132177636,1.0988874215911186,-57.574603174603176,-24.962199312714777,-48.9006309148265,-40.62068965517241,24.629807692307693
2021-05-03,20282833,222408,India,161401.5,3449.0,161401.5,1.7932583631330656,1.096533211115035,-45.25119236883943,-0.6870748299319728,-37.575471698113205,-40.87144992526159,22.742496050552923
2021-05-04,20664979,226188,India,161401.5,3780.0,161401.5,1.8840859164003465,1.0945474466729437,-45.60287081339713,-1.8651877133105803,-37.375786163522015,-41.38116591928251,22.81111111111111
2021-05-05,21077410,230168,India,161401.5,3980.0,161401.5,1.995796850313769,1.0920127283190866,-50.72929936305732,-9.172649572649572,-41.22955974842768,-42.34828101644245,23.927099841521397
2021-05-06,21491598,234083,India,161401.5,3915.0,161401.5,1.96508014979071,1.0891837824251132,-52.48726114649681,-11.803056027164686,-43.23186119873817,-43.06128550074738,25.214511041009462
2021-05-07,21892676,238270,India,161401.5,4187.0,161401.5,1.8662083666370453,1.0883548452459626,-52.10015898251192,-8.061643835616438,-43.13522012578616,-42.64275037369208,24.95555555555556
2021-05-08,22296081,242347,India,161401.5,4077.0,161401.5,1.8426481988770949,1.0869488678301806,-55.01269841269841,-15.512733446519524,-47.9622641509434,-45.76681614349776,26.40858505564388
2021-05-09,22662575,246116,India,161401.5,3769.0,161401.5,1.6437597262048076,1.086001921670419,-55.50238473767885,-18.031141868512112,-47.79337539432176,-36.47754491017964,23.93408360128617
2021-05-10,22992517,249992,India,161401.5,3876.0,161401.5,1.4558892800134116,1.0872754818448107,-54.28662420382165,-16.116239316239316,-48.22204724409449,-45.37369207772795,26.23809523809524
2021-05-11,23340938,254197,India,161401.5,4205.0,161401.5,1.5153669343813014,1.0890607738215148,-53.601275917065394,-15.006861063464838,-46.79212598425197,-45.95373134328358,25.942857142857143
2021-05-12,23703665,258317,India,161401.5,4120.0,161401.5,1.5540378025938884,1.0897766231508923,-52.35828025477707,-11.21025641025641,-44.32598425196851,-44.88490284005979,25.567353407290017
2021-05-13,24046809,262317,India,161401.5,4000.0,161401.5,1.4476411137265055,1.0908599140950468,-52.52547770700637,-11.938566552901024,-45.483464566929136,-46.46636771300449,25.754358161648177
2021-05-14,24372907,266207,India,161401.5,3890.0,161401.5,1.356096769429982,1.0922250677771017,-54.77033492822967,-16.085470085470085,-48.01102362204725,-54.2406576980568,27.192063492063493
2021-05-15,24684077,270284,India,161401.5,4077.0,161401.5,1.2767044981544462,1.0949730873064445,-56.68412698412698,-20.0,-50.1577287066246,-45.81614349775785,26.395866454689983
2021-05-16,24965463,274390,India,161401.5,4106.0,161401.5,1.139949450003752,1.0990783547655414,-58.64856230031949,-25.779690189328743,-52.00630914826498,-38.87425149700599,24.655948553054664
2021-05-17,25228996,278719,India,161401.5,4329.0,161401.5,1.0555902768556669,1.104756606247827,-52.352,-11.453924914675769,-45.71090047393365,-44.24251497005988,24.881141045958795
2021-05-18,25496330,283248,India,161401.5,4529.0,161401.5,1.0596299591153049,1.110936358291566,-53.78662420382165,-15.676320272572402,-46.87519747235387,-45.6711509715994,25.370429252782195
2021-05-19,25772440,287122,India,161401.5,3874.0,161401.5,1.0829401721738074,1.1140660333286254,-53.17703349282296,-14.471794871794872,-45.22116903633491,-43.92526158445441,24.77337559429477
2021-05-20,26031991,291331,India,161401.5,4209.0,161401.5,1.007087415859731,1.119126846655717,-53.956869009584665,-17.130730050933785,-48.313880126182966,-44.12257100149477,25.72107765451664
2021-05-21,26289290,295525,India,161401.5,4194.0,161401.5,0.9883953939596956,1.124126973379654,-49.6687898089172,-7.940577249575551,-42.79778830963665,-40.961136023916296,24.574603174603176
2021-05-22,26530132,299266,India,161401.5,3741.0,161401.5,0.9161221166490208,1.1280230343369568,-54.24444444444445,-15.656462585034014,-46.50630914826498,-43.00597907324365,25.931528662420384
2021-05-23,26752447,303720,India,161401.5,4454.0,161401.5,0.8379717070386317,1.1352980159160768,-52.744,-12.258561643835616,-43.7602523659306,-32.66317365269461,22.516077170418008
2021-05-24,26948874,307231,India,161401.5,3511.0,161401.5,0.7342393763082766,1.1400513431470272,-48.1244019138756,-7.909556313993174,-42.02996845425867,-41.0762331838565,23.990491283676704
2021-05-25,27157795,311388,India,161401.5,4157.0,161401.5,0.775249459402283,1.1465879317521912,-49.49920508744038,-11.679727427597957,-42.77602523659306,-41.8101644245142,24.35238095238095
2021-05-26,27369093,315235,India,161401.5,3847.0,161401.5,0.7780381286477844,1.151791913601229,-50.22770700636943,-12.492333901192504,-43.30441640378549,-45.51121076233184,25.495238095238093
2021-05-27,27555457,318895,India,161401.5,3660.0,161401.5,0.6809286665071523,1.157284381093734,-50.26391096979332,-13.37735849056604,-44.97476340694006,-40.70104633781764,25.03974562798092
2021-05-28,27729247,322512,India,161401.5,3617.0,161401.5,0.6306917718693628,1.1630752180180008,-47.05079365079365,-6.683673469387755,-42.138801261829656,-37.50074738415545,23.195238095238096
2021-05-29,27894800,325972,India,161401.5,3460.0,161401.5,0.5970338826726929,1.1685762220915723,-48.81428571428572,-9.9830220713073,-42.83280757097792,-35.26307922272048,23.322734499205087
2021-05-30,28047534,329100,India,152734.0,3128.0,160163.2857142857,0.5475357414285176,1.173365187827208,-49.86190476190476,-13.439108061749572,-42.45354330708661,-29.760119940029984,21.667202572347268
2021-05-31,28175044,331895,India,127510.0,2795.0,155321.64285714287,0.4546210729256872,1.1779750902962212,-41.05723370429253,1.3049403747870527,-36.63406940063091,-34.762331838565025,22.24405705229794
2021-06-01,28307832,335102,India,132788.0,3207.0,151234.0,0.4712965133257585,1.1837783974413865,-36.54285714285714,7.0290102389078495,-32.28706624605678,-32.98805970149254,20.877777777777776
2021-06-02,28441986,337989,India,134154.0,2887.0,147341.5,0.4739112483075347,1.1883452864367487,-33.92675159235669,12.935483870967742,-28.83596214511041,-30.104633781763827,20.11410459587956
2021-06-03,28574350,340702,India,132364.0,2713.0,143193.2857142857,0.4653824103562964,1.1923350837376878,-34.884126984126986,9.163543441226576,-30.446372239747635,-30.13004484304933,21.34706814580032
2021-06-04,28694879,344082,India,120529.0,3380.0,137354.35714285713,0.4218083700941566,1.199105945001545,-32.731746031746034,14.534923339011923,-28.551181102362204,-27.87593423019432,20.71518987341772
2021-06-05,28809339,346759,India,114460.0,2677.0,130648.42857142857,0.3988865051495871,1.2036340021546486,-41.9936507936508,-1.5127768313458263,-34.77637795275591,-30.284005979073243,21.488076311605724
2021-06-06,28909975,349186,India,100636.0,2427.0,123205.85714285714,0.3493172821493751,1.2078391627803209,-45.86486486486486,-9.5146804835924,-36.99053627760252,-27.26536731634183,19.7223113964687
2021-06-07,28996473,351309,India,86498.0,2123.0,117347.0,0.2991977682443414,1.2115576953100469,-28.35238095238095,20.62925170068027,-25.06782334384858,-26.805680119581464,18.38485804416404
2021-06-08,29089069,353528,India,92596.0,2219.0,111605.28571428572,0.3193353895144524,1.2153293733807706,-26.94470774091627,21.55555555555556,-22.77322834645669,-26.128550074738417,17.72107765451664
2021-06-09,29182532,355705,India,93463.0,2177.0,105792.28571428572,0.3212993856902102,1.2188969757661878,-24.30110935023772,26.54095563139932,-19.845425867507885,-24.05680119581465,16.979462875197473
2021-06-10,29274823,363079,India,92291.0,7374.0,100067.57142857143,0.3162542578553529,1.2402431946386148,-27.29113924050633,18.675767918088734,-23.37381703470032,-24.80866965620329,18.32649842271293
2021-06-11,29359155,367081,India,84332.0,4002.0,94896.57142857143,0.2880700593817398,1.2503118703518543,-23.335443037974684,27.448040885860305,-19.45511811023622,-21.74439461883408,17.562401263823066
2021-06-12,29439989,370384,India,80834.0,3303.0,90092.85714285714,0.2753280876101494,1.258098296164445,-35.426540284360186,6.707692307692308,-28.247244094488188,-29.5186846038864,19.329093799682035
2021-06-13,29510410,374305,India,70421.0,3921.0,85776.42857142857,0.239201855680049,1.2683829197899996,-42.074484944532486,-6.257731958762887,-32.22870662460568,-25.187406296851574,17.937399678972714
2021-06-14,29570881,377031,India,60471.0,2726.0,82058.28571428571,0.2049141303018142,1.2750076671709578,-20.866666666666667,29.212947189097104,-17.542586750788644,-23.301943198804185,15.618296529968454
2021-06-15,29633105,379573,India,62224.0,2542.0,77719.42857142857,0.2104232200589528,1.2809086324230956,-22.75079365079365,24.156996587030715,-18.206624605678236,-23.872944693572496,15.295418641390205
2021-06-16,29700313,381903,India,67208.0,2330.0,73968.71428571429,0.2268003977308419,1.2858551356007597,-20.618066561014263,27.42419080068143,-15.959055118110236,-21.96412556053812,14.44006309148265
2021-06-17,29762793,383490,India,62480.0,1587.0,69710.0,0.2103681533591972,1.2884879453349691,-22.25079365079365,23.60683760683761,-17.7602523659306,-21.75186846038864,15.297637795275593
2021-06-18,29823546,385137,India,60753.0,1647.0,66341.57142857143,0.2041239879604139,1.2913856722470225,-19.94628751974724,29.667235494880547,-15.924409448818896,-19.26457399103139,14.962085308056873
2021-06-19,29881772,386708,India,58226.0,1571.0,63111.857142857145,0.1952349998890046,1.2941267338496525,-30.86392405063291,11.037606837606836,-23.02201257861635,-22.381165919282516,15.852380952380951
2021-06-20,29935221,388135,India,53449.0,1427.0,60687.28571428572,0.1788682411471454,1.2965830451026237,-37.61769352290679,-1.7056798623063685,-27.62085308056872,-24.26497005988024,14.601926163723917
2021-06-21,29977861,389302,India,42640.0,1167.0,58140.0,0.1424409059816112,1.2986316802256173,-16.88095238095238,32.502546689303905,-13.941640378548897,-22.15097159940209,12.211356466876971
2021-06-22,30028709,390660,India,50848.0,1358.0,56514.857142857145,0.1696185061369037,1.30095502940203,-18.484944532488115,27.83475298126065,-14.294025157232705,-21.99103139013453,12.899053627760251
2021-06-23,30082778,391981,India,54069.0,1321.0,54637.857142857145,0.1800576907918349,1.303007986828876,-16.8596214511041,31.267581475128644,-11.433070866141732,-19.39162929745889,12.57255520504732
2021-06-24,30134445,393310,India,51667.0,1329.0,53093.142857142855,0.1717494308537626,1.3051841505625872,-17.632911392405063,27.906143344709896,-14.023547880690735,-20.60388639760837,13.622047244094489
2021-06-25,30183143,394493,India,48698.0,1183.0,51371.0,0.1616024453080289,1.306997750366819,-15.402843601895734,33.87692307692308,-11.55379746835443,-16.62780269058296,13.102685624012638
2021-06-26,30233183,395751,India,50040.0,1258.0,50201.57142857143,0.1657879035327658,1.308995483538733,-25.0410094637224,17.80821917808219,-17.836734693877553,-21.707025411061284,14.94126984126984
2021-06-27,30279331,396730,India,46148.0,979.0,49158.57142857143,0.1526402297766571,1.310233703644245,-31.84944532488114,4.756013745704467,-21.767772511848342,-18.84281437125749,14.163723916532906
2021-06-28,30316897,397637,India,37566.0,907.0,48433.71428571428,0.1240648282486711,1.3116019096545402,-12.16852146263911,36.73333333333333,-9.056692913385827,-17.977578475336323,11.65251572327044
2021-06-29,30362848,398454,India,45951.0,817.0,47734.142857142855,0.1515689419006261,1.3123077255466944,-16.34817170111288,28.710120068610635,-12.015748031496065,-18.47234678624813,12.235015772870662
2021-06-30,30411634,399459,India,48786.0,1005.0,46979.42857142857,0.1606766269093062,1.313507192675014,-15.4391785150079,30.31958762886598,-10.177952755905512,-17.458893871449924,11.537854889589903
2021-07-01,30458251,400312,India,46617.0,853.0,46258.0,0.1532867323077669,1.3142973967874911,-12.8984126984127,33.205128205128204,-8.733858267716535,-16.72645739910314,12.754330708661415
2021-07-02,30502362,401050,India,44111.0,738.0,45602.71428571428,0.1448244680891219,1.3148162099708869,-11.093354430379748,38.77186963979417,-7.205371248025276,-14.026905829596412,12.872037914691942
2021-07-03,30545433,402005,India,43071.0,955.0,44607.142857142855,0.1412054581215738,1.3160887259316312,-18.577287066246058,26.756849315068493,-10.173228346456693,-14.714071856287426,13.595238095238097
2021-07-04,30585229,402728,India,39796.0,723.0,43699.71428571428,0.1302846157066994,1.316740182000926,-25.712025316455694,14.111301369863014,-14.596850393700787,-16.10944527736132,13.618589743589745
2021-07-05,30619932,403281,India,34703.0,553.0,43290.71428571428,0.1134632668599699,1.3170538719681024,-7.038155802861685,43.45563139931741,-3.3186119873817037,-14.010463378176382,11.488188976377952
2021-07-06,30663665,404211,India,43733.0,930.0,42973.857142857145,0.1428252681945796,1.3182083746349302,-8.972929936305732,38.392426850258175,-4.172955974842767,-14.69357249626308,11.793375394321767
